theme;axis;classification;weightingFactor;justification;status;year;organizationCode;organizationName;unitCode;unitName;projectActivity;application;presentInCurrentQdd;inactiveAt;importStatus;createdBy;createdAt;id
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;451;POLÍCIA CIVIL DO ESTADO DO ACRE - PCAC;001;UNIDADE GESTORA;22990000;PROMOÇÃO DAS AÇÕES DE IDENTIFICAÇÃO CIVIL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 27 2026 11:11:53 GMT-0500 (Horário Padrão do Acre);cmtbq0ddv000604lizkwpbocj
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;451;POLÍCIA CIVIL DO ESTADO DO ACRE - PCAC;639;FUNDO ESTADUAL DE SEGURANÇA PÚBLICA FUNDESEG.;21470000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS DO FUNDESEG.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 27 2026 11:15:59 GMT-0500 (Horário Padrão do Acre);cmtbq5nag000604l8cahh5kco
OSG;ECONOMICO;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;510;PROCURADORIA GERAL DO ESTADO - PGE;001;UNIDADE GESTORA;21530000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS-PGE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 14:47:39 GMT-0500 (Horário Padrão do Acre);cmsf2l9r5000104jwko4a6i8i
OSG;SEGURANCA;CATEGORIA_1;1;;PRONTO_PARA_VALIDACAO;2026;608;POLÍCIA MILITAR DO ESTADO DO ACRE - PMAC;001;UNIDADE GESTORA;10180000;FORTALECIMENTO DAS AÇÕES DE ENFRENTAMENTO À VIOLÊNCIA CONTRA A MULHER NO ÂMBITO DA PMAC.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 15:06:09 GMT-0500 (Horário Padrão do Acre);cmrtnna00000004jsmn9e3b8h
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;608;POLÍCIA MILITAR DO ESTADO DO ACRE - PMAC;001;UNIDADE GESTORA;10190000;PROMOÇÃO DAS AÇÕES SOCIAIS E COMUNITÁRIAS DA POLÍCIA MILITAR ACRE-PMAC.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 15:06:24 GMT-0500 (Horário Padrão do Acre);cmrtnnluv000004jy0vs5h1kr
OSG;SEGURANCA;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;608;POLÍCIA MILITAR DO ESTADO DO ACRE - PMAC;001;UNIDADE GESTORA;10200000;FORTALECIMENTO DO POLICIAMENTO OSTENSIVO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 15:06:37 GMT-0500 (Horário Padrão do Acre);cmrtnnvsq000304jymet30t9b
OSG;EDUCACAO;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;717;SECRETARIA DE ESTADO DA EDUCAÇÃO, CULTURA E ESPORTES - SEE;212;INSTITUTO ESTADUAL DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA - IEPTEC;10260000;PROMOÇÃO DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA PARA O DESENVOLVIMENTO DO ESTADO DO ACRE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 20 2026 12:23:10 GMT-0500 (Horário Padrão do Acre);cmt1sh3ga000004l1jmbap7g3
OSG;ECONOMICO;CATEGORIA_1;1;;PRONTO_PARA_VALIDACAO;2026;717;SECRETARIA DE ESTADO DA EDUCAÇÃO, CULTURA E ESPORTES - SEE;212;INSTITUTO ESTADUAL DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA - IEPTEC;13640000;QUALIFICAÇÃO PROFISSIONAL NO ÂMBITO DO BOLSA-FORMAÇÃO PRONATEC-PROGRAMA MULHERES MIL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 20 2026 13:27:34 GMT-0500 (Horário Padrão do Acre);cmt1urwua000204l7jj43mppg
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;717;SECRETARIA DE ESTADO DA EDUCAÇÃO, CULTURA E ESPORTES - SEE;303;FUNDAÇÃO DE CULTURA E COMUNICAÇÃO ELIAS MANSOUR - FEM;12900000;FOMENTO A CULTURA: LEI ALDIR BLANC.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 20 2026 12:41:58 GMT-0500 (Horário Padrão do Acre);cmt1t59m3000004joo687y3fa
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;717;SECRETARIA DE ESTADO DA EDUCAÇÃO, CULTURA E ESPORTES - SEE;628;FUNDO ESTADUAL DE FOMENTO À CULTURA - FUNCULTURA;12950000;FORTALECIMENTO DO SISTEMA ESTADUAL DE CULTURA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 20 2026 12:24:41 GMT-0500 (Horário Padrão do Acre);cmt1sj1px000304jzoeruz4c9
OSG;EDUCACAO;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;718;SECRETARIA EXTRAORDINÁRIA DE ESPOR- TE E LAZER - SEEL;001;UNIDADE GESTORA;20960000;PROMOÇÃO E INCENTIVO À PRÁTICA DE ATIVIDADES ESPORTIVAS PARA A COMUNIDADE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 15:09:11 GMT-0500 (Horário Padrão do Acre);cmrtnr6sk000904jyw49ijwbm
OSG;SEGURANCA;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;001;UNIDADE GESTORA;11110000;FORTALECIMENTO DAS AÇÕES DE INTEGRAÇÃO ENTRE AS FORÇAS DO SISP.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 13:54:16 GMT-0500 (Horário Padrão do Acre);cmsf0ombo000c04i5yu5pnwc7
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;001;UNIDADE GESTORA;11120000;MELHORIA, MODERNIZAÇÃO E INOVAÇÃO DOS SERVIÇOS INTEGRADOS DE SEGURANÇA PÚBLICA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 13:54:35 GMT-0500 (Horário Padrão do Acre);cmsf0p0sv000004l8gfzfw0jy
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;001;UNIDADE GESTORA;11160000;CONSTRUÇÃO, REFORMA E AMPLIAÇÃO DOS PRÉDIOS DA SEJUSP.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 13:54:57 GMT-0500 (Horário Padrão do Acre);cmsf0phfi000f04i52ftu4kda
OSG;SEGURANCA;CATEGORIA_1;1;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;001;UNIDADE GESTORA;13460000;FORTALECIMENTO DAS AÇÕES DE ENFRENTAMENTO À VIOLÊNCIA CONTRA MULHER.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 13:53:53 GMT-0500 (Horário Padrão do Acre);cmsf0o45y000904i5vs7efhqq
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;001;UNIDADE GESTORA;21580000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS-SEJUSP.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Wed Aug 05 2026 09:15:32 GMT-0500 (Horário Padrão do Acre);cmsg66033000304l771xe9zie
OSG;ECONOMICO;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;204;DEPARTAMENTO ESTADUAL DE TRÂNSITO - DETRAN;10620000;PROJETO CNH SOCIAL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 15:25:10 GMT-0500 (Horário Padrão do Acre);cmrtobqau000304jyoq3lqt8d
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;209;INSTITUTO DE ADMINISTRAÇÃO PENITEN- CIÁRIA - IAPEN;10920000;PROMOÇÃO DA ASSISTÊNCIA INTEGRAL ÀS PESSOAS PRIVADAS DE LIBERDADE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 14:54:38 GMT-0500 (Horário Padrão do Acre);cmrtn8gid000004l1i87h6r0n
OSG;SEGURANCA;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;209;INSTITUTO DE ADMINISTRAÇÃO PENITEN- CIÁRIA - IAPEN;11530000;PROMOÇÃO DA SAÚDE NO SISTEMA PRISIONAL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 16:02:28 GMT-0500 (Horário Padrão do Acre);cmsf59hl7000004lbb0w3ra8n
OSG;SEGURANCA;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;626;FUNDO PENITENCIÁRIO DO ESTADO DO ACRE;10900000;RESSOCIALIZAÇÃO DAS PESSOAS PRIVADAS DE LIBERDADE, SOB CUSTÓDIA DO SISTEMA PRISIONAL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 20 2026 12:23:39 GMT-0500 (Horário Padrão do Acre);cmt1shpck000304l1n0zimm8u
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;626;FUNDO PENITENCIÁRIO DO ESTADO DO ACRE;11530000;PROMOÇÃO DA SAÚDE NO SISTEMA PRISIONAL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 15:07:18 GMT-0500 (Horário Padrão do Acre);cmrtnor4w000604jy45p8ium3
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;626;FUNDO PENITENCIÁRIO DO ESTADO DO ACRE;21870000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS-FUNDO PENITENCIÁRIO DO ESTADO DO ACRE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 14:54:48 GMT-0500 (Horário Padrão do Acre);cmrtn8ool000304l1khbxdtpb
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;637;FUNDO ESTADUAL DE SEGURANÇA PÚBLICA - FUNDESEG;11110000;FORTALECIMENTO DAS AÇÕES DE INTEGRAÇÃO ENTRE AS FORÇAS DO SISP.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 13:47:46 GMT-0500 (Horário Padrão do Acre);cmsf0g94y000304i5wo0o70z9
OSG;SEGURANCA;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;637;FUNDO ESTADUAL DE SEGURANÇA PÚBLICA - FUNDESEG;11120000;MELHORIA, MODERNIZAÇÃO E INOVAÇÃO DOS SERVIÇOS INTEGRADOS DE SEGURANÇA PÚBLICA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 13:48:13 GMT-0500 (Horário Padrão do Acre);cmsf0gu1j000004jun1dxonqy
OSG;SEGURANCA;CATEGORIA_1;1;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;637;FUNDO ESTADUAL DE SEGURANÇA PÚBLICA - FUNDESEG;13460000;FORTALECIMENTO DAS AÇÕES DE ENFRENTAMENTO À VIOLÊNCIA CONTRA MULHER.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 20 2026 12:22:07 GMT-0500 (Horário Padrão do Acre);cmt1sfqln000004jzjdprbwxo
OSG;SEGURANCA;CATEGORIA_1;1;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;637;FUNDO ESTADUAL DE SEGURANÇA PÚBLICA - FUNDESEG;13650000;FORTALECIMENTO DAS AÇÕES DE ENFRENTAMENTO À VIOLÊNCIA CONTRA MULHER.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 13:47:09 GMT-0500 (Horário Padrão do Acre);cmsf0fgc6000004i5owk7auie
OSG;SEGURANCA;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;719;SECRETARIA DE ESTADO DA JUSTIÇA E SEGURANÇA PÚBLICA - SEJUSP;637;FUNDO ESTADUAL DE SEGURANÇA PÚBLICA - FUNDESEG;21570000;VALORIZAÇÃO E CAPACITAÇÃO DOS SERVIDORES DE SEGURANÇA PÚBLICA-SEJUSP.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 13:53:21 GMT-0500 (Horário Padrão do Acre);cmsf0nfpw000604i5y82b9zvh
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;720;SECRETARIA DE ESTADO DO MEIO AMBIEN TE SEMA;001;UNIDADE GESTORA;11200000;PROMOÇÃO DO MEIO AMBIENTE E CIDADES SUSTENTÁVEIS E RESILIENTES.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 14:30:59 GMT-0500 (Horário Padrão do Acre);cmrtme2a3000004jxv5gf96lh
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;720;SECRETARIA DE ESTADO DO MEIO AMBIEN TE SEMA;001;UNIDADE GESTORA;11230000;FOMENTOS DAS CADEIAS DE VALOR DA SOCIOBIODIVERSIDADE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 14:31:19 GMT-0500 (Horário Padrão do Acre);cmrtmeh0c000004jmhl08l1yr
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;720;SECRETARIA DE ESTADO DO MEIO AMBIEN TE SEMA;001;UNIDADE GESTORA;11240000;CONSOLIDAÇÃO DA GESTÃO DAS UNIDADES DE CONSERVAÇÃO ESTADUAIS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 14:31:52 GMT-0500 (Horário Padrão do Acre);cmrtmf71u000304jm1m2dtqbd
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;720;SECRETARIA DE ESTADO DO MEIO AMBIEN TE SEMA;001;UNIDADE GESTORA;11270000;APOIO A REGULARIZAÇÃO AMBIENTAL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 14:33:20 GMT-0500 (Horário Padrão do Acre);cmrtmh2cj000304jx8z1h4ona
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;720;SECRETARIA DE ESTADO DO MEIO AMBIEN TE SEMA;215;INSTITUTO DE MUDANÇAS CLIMÁTICAS E REGULAÇÃO DOS SERV. AMBIENTAIS -IMC;11400000;INCENTIVO E REGULAÇÃO DE SERVIÇOS AMBIENTAIS - IMC.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 15:24:21 GMT-0500 (Horário Padrão do Acre);cmrtoaouw000004jytaq7sxyl
OSG;SAUDE;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;302;FUNDAÇÃO HOSPITAL ESTADUAL DO ACRE- FUNDHACRE;12160000;PROMOÇÃO DE ATENDIMENTO EM SAÚDE DOS POVOS INDÍGENAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 13:16:45 GMT-0500 (Horário Padrão do Acre);cmrtjqkwl000704jxy2n161s5
OSG;SAUDE;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;302;FUNDAÇÃO HOSPITAL ESTADUAL DO ACRE- FUNDHACRE;22350000;APOIO AS ATIVIDADES DE REALIZAÇÃO DE EXAMES(BIÓPSIA).;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 13:17:06 GMT-0500 (Horário Padrão do Acre);cmrtjr14d000a04jxnm0cmwlr
OSG;SAUDE;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;302;FUNDAÇÃO HOSPITAL ESTADUAL DO ACRE- FUNDHACRE;22360000;EFICIÊNCIA E RESOLUTIVIDADE NA ASSISTÊNCIA AMBULATORIAL E HOSPITALAR DAS MÉDIAS E ALTAS COMPLEXIDADES.;true;;VIGENTE;user-sesacre;Mon Jul 20 2026 13:32:43 GMT-0500 (Horário Padrão do Acre);cmrtkb4lx000004kztfr1m1ej
OSG;SAUDE;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;302;FUNDAÇÃO HOSPITAL ESTADUAL DO ACRE- FUNDHACRE;22370000;PROMOÇÃO DE ATENDIMENTO DE MÉDIA E ALTA COMPLEXIDADE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 13:20:04 GMT-0500 (Horário Padrão do Acre);cmrtjuuxh000d04jxkeypwsw3
OSG;SAUDE;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;302;FUNDAÇÃO HOSPITAL ESTADUAL DO ACRE- FUNDHACRE;22390000;VALORIZAÇÃO E CAPACITAÇÃO DOS SERVIDORES PÚBLICOS DA FUNDHACRE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 20 2026 13:20:21 GMT-0500 (Horário Padrão do Acre);cmrtjv83u000g04jxphnd9fqb
OSG;SAUDE;CATEGORIA_1;1;;PRONTO_PARA_VALIDACAO;2026;721;SECRETARIA DE ESTADO DE SAÚDE - SESACRE;607;FUNDO ESTADUAL DE SAÚDE - FUNDES;11820000;FORTALECIMENTO DA REDE CEGONHA(MATERNO-INFANTIL).;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Wed Aug 05 2026 09:28:45 GMT-0500 (Horário Padrão do Acre);cmsg6n0ip000004jr7ds29exx
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;10970000;MELHORIA E AMPLIAÇÃO DOS ESPAÇOS/EQUIPAMENTOS PÚBLICOS DE USO COLETIVO PARA A POPULAÇÃO ACREANA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 14:31:45 GMT-0500 (Horário Padrão do Acre);cmsf20tcz000604l6x1xwlflq
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;10980000;IMPLANTAÇÃO DE INFRAESTRUTURA DE MOBILIDADE URBANA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 14:31:57 GMT-0500 (Horário Padrão do Acre);cmsf212an000304jyvevuox9q
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;10990000;URBANIZAÇÃO DE ORLAS DO ACRE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 14:32:16 GMT-0500 (Horário Padrão do Acre);cmsf21hfx000904l6buvlz5ru
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;11000000;CONSTRUÇÃO E REFORMA DE PRÉDIOS PÚBLICOS DO PODER EXECUTIVO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 14:20:12 GMT-0500 (Horário Padrão do Acre);cmsf1lyw4000004l6por9dm1h
OSG;SAUDE;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;11010000;AMPLIAÇÃO DO SISTEMA DE COLETA E TRATAMENTO DE ESGOTOS SANITÁRIOS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 14:26:34 GMT-0500 (Horário Padrão do Acre);cmsf1u57k000204jr07okwft0
OSG;SAUDE;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;11020000;IMPLANTAÇÃO DE SISTEMAS DE ABASTECIMENTO DE ÁGUA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 14:27:00 GMT-0500 (Horário Padrão do Acre);cmsf1upcr000004jyekn2pm8q
OSG;SAUDE;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;11030000;SANEAMENTO INTEGRADO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 14:27:15 GMT-0500 (Horário Padrão do Acre);cmsf1v0ot000304l6hx1gnxev
OSG;ECONOMICO;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;13310000;PLANO DE ESTÍMULO A CONSTRUÇÃO CIVIL PARA GERAÇÃO DE EMPREGO E RENDA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 14:42:26 GMT-0500 (Horário Padrão do Acre);cmsf2ejyz000304l16vsyf12y
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;21410000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS-SEOP.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 14:32:34 GMT-0500 (Horário Padrão do Acre);cmsf21vfg000c04l67m17ulij
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;21420000;IMPLANTAÇÃO, MANUTENÇÃO E RESTAURAÇÃO DE VIAS RURAIS E URBANAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 14:33:24 GMT-0500 (Horário Padrão do Acre);cmsf22xqi000604jykcqqcmvx
OSG;ASSISTENCIA_SOCIAL_DIREITOS_HUMANOS;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;21430000;MANUTENÇÃO DE PRÉDIOS E ESPAÇOS PÚBLICOS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 14:41:40 GMT-0500 (Horário Padrão do Acre);cmsf2dk8b000004l1nkn5uefj
OSG;ECONOMICO;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;754;SECRETARIA DE ESTADO DE OBRAS PÚBLICAS - SEOP;001;UNIDADE GESTORA;21440000;VALORIZAÇÃO E CAPACITAÇÃO DOS SERVIDORES DA SEOP.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Tue Aug 04 2026 14:42:12 GMT-0500 (Horário Padrão do Acre);cmsf2e91q000904jyg5yyydie
OSG;ECONOMICO;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;759;SECRETARIA DE ESTADO DE TURISMO E EMPREENDEDORISMO - SETE;001;UNIDADE GESTORA;11490000;PROMOÇÃO E DESENVOLVIMENTO DE PEQUENOS NEGÓCIOS, ECONOMIA SOLIDÁRIA E POPULAR.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 13 2026 08:14:09 GMT-0500 (Horário Padrão do Acre);cmsrjhw8o000904jrjyha7iu9
OSG;ECONOMICO;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;759;SECRETARIA DE ESTADO DE TURISMO E EMPREENDEDORISMO - SETE;001;UNIDADE GESTORA;11500000;PROMOÇÃO DE FEIRAS E EVENTOS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 13 2026 08:15:33 GMT-0500 (Horário Padrão do Acre);cmsrjjouc000c04jrawjz98v1
OSG;ECONOMICO;CATEGORIA_1;1;;PRONTO_PARA_VALIDACAO;2026;759;SECRETARIA DE ESTADO DE TURISMO E EMPREENDEDORISMO - SETE;001;UNIDADE GESTORA;80285053;EMENDA Nº 02/2025 APOIO ÀS AÇÕES DA ASSOCIAÇÃO MAOS CRIATIVAS DO ACRE - AMACRE;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 13 2026 08:10:10 GMT-0500 (Horário Padrão do Acre);cmsrjcrqm000004jr8uf1bvps
